"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Entrezid","Human_Symbol","Chick_Symbol","Chick_Entrezid","TF_Status"
"ENSGALG00000000585",1720.26691655161,1.30336211555811,0.342014180841359,3.81084232341425,0.000138494085748679,0.00626682916072333,NA,NA,NA,NA,"No"
"ENSGALG00000000589",4.69542816837883,0.923917643387448,1.51996332148807,0.607855222771374,0.543283499691252,0.978546957053942,4340,"MOG","BTN1A1",420061,"No"
"ENSGALG00000000596",2498.72560066994,0.0620274285298388,0.204557678116683,0.303227085391814,0.761716808952213,0.99760185705419,996,"CDC27","CDC27",419960,"No"
"ENSGALG00000000599",46.0341628078146,-0.12037232928398,0.621026548026688,-0.193827992807173,0.846310567563557,0.99760185705419,51257,"MARCHF2","MARCH2",420062,"No"
"ENSGALG00000000603",1820.83211985552,0.088842685031388,0.168543779242821,0.527119336177887,0.59811071979182,0.990536012593609,284058,"KANSL1","KANSL1",419961,"No"
"ENSGALG00000000604",1061.37938846151,0.263423772729858,0.294314469964937,0.8950418671608,0.370764707719943,0.909301602139066,NA,NA,NA,NA,"No"
"ENSGALG00000000606",806.566290641661,0.423014404033939,0.151884152227238,2.78511219130392,0.00535092053010842,0.0984042636263276,127829,"ARL8A","ARL8A",421175,"No"
"ENSGALG00000000607",51.3128178913408,-0.496379397508584,0.633975138614075,-0.78296350641401,0.433648542543565,0.943829616768,9283,"GPR37L1","GPR37L1",421176,"No"
"ENSGALG00000000608",449.990058889448,0.0623357680733723,0.39022851840792,0.159741702958292,0.873084548484618,0.99760185705419,999,"CDH1","CDH1",415860,"No"
"ENSGALG00000000611",1104.95945932275,0.477009228143022,0.204193143505107,2.33606878250097,0.0194876569969301,0.236366918080738,84919,"PPP1R15B","PPP1R15B",100857158,"No"
"ENSGALG00000000613",4277.97948851381,-0.0146426635462713,0.114767404307609,-0.127585559982039,0.898476959196574,0.999904148208282,NA,NA,NA,NA,"No"
"ENSGALG00000000615",2412.50433970792,0.272828602764594,0.16289143965811,1.67491062352466,0.0939517689346015,0.557760957557025,9410,"SNRNP40","NWD1",419556,"No"
"ENSGALG00000000616",30.8623377735319,1.16596622411248,0.886367987789488,1.31544261545397,0.188361191234182,0.755961511269698,1999,"ELF3","ELF3",421177,"Transcription Factor"
"ENSGALG00000000618",892.148919509276,0.534869112300886,0.251954975931863,2.12287576509516,0.0337642637660202,0.329362468546117,51538,"ZCCHC17","ZCCHC17",404295,"No"
"ENSGALG00000000619",767.846395340171,1.42603974951167,0.381226306050428,3.74066460493163,0.000183534300896652,0.00789764594223543,51129,"ANGPTL4","ANGPTL4",769087,"No"
"ENSGALG00000000621",481.834329848289,-0.212117262531398,0.407382660845777,-0.520683089680392,0.60258755640014,0.992355205516441,256949,"KANK3","KANK3",428321,"No"
"ENSGALG00000000625",446.694955640857,0.236520611188497,0.332773781091187,0.710754947138355,0.477236103421836,0.959594198043665,4137,"MAPT","MAPT",426737,"No"
"ENSGALG00000000627",1472.77916799463,0.105244199922475,0.182236227253033,0.577515247702889,0.563591441344422,0.982772599881069,55735,"DNAJC11","DNAJC11",428173,"No"
"ENSGALG00000000629",660.215181521886,0.111774654015533,0.446267371535496,0.250465665080878,0.802227253928247,0.99760185705419,4701,"NDUFA7","NDUFA7",420065,"No"
"ENSGALG00000000630",73.6254978881466,0.288469129568509,0.805589116169879,0.358084690791277,0.720279935449362,0.99760185705419,3038,"HAS3","HAS3",427564,"No"
"ENSGALG00000000632",513.875090062342,-0.15027029565131,0.213337154561564,-0.704379394016646,0.48119653499584,0.960699820096608,113455421,"CHTF8","CHTF8",769609,"No"
"ENSGALG00000000636",826.035463415183,-0.0573383622207155,0.395996307431739,-0.144795194158722,0.88487257674421,0.99766044474702,4194,"MDM4","MDM4",419823,"No"
"ENSGALG00000000637",513.961388363213,0.202083447221183,0.172616861896797,1.17070513853973,0.241717319041498,0.810857949078779,3104,"ZBTB48","ZBTB48",419370,"Transcription Factor"
"ENSGALG00000000638",2037.40885414812,0.662924722295828,0.241016075646878,2.75054151685344,0.00594968516539854,0.106103873165006,84916,"UTP4","UTP4",769632,"No"
"ENSGALG00000000639",129.511229261596,0.0488039456654046,0.543101786128251,0.089861508306437,0.928397269277733,1,10446,"LRRN2","LRRN2",428261,"No"
"ENSGALG00000000643",169.920276950713,-0.158787521994635,0.423703464894839,-0.374760971176022,0.707838242791851,0.99760185705419,124401,"ANKS3","ANKS3",769431,"No"
"ENSGALG00000000645",102.217637993579,1.9286559389677,0.463588379557235,4.16027671101188,3.17862246241399e-05,0.0019477327000688,83715,"ESPN","NULL",NA,"No"
"ENSGALG00000000650",2043.73923100009,0.231137245080256,0.423418262676925,0.545883976801013,0.58514569324944,0.987398530105226,51388,"NIP7","NIP7",415863,"No"
"ENSGALG00000000652",1835.04002534697,0.709448216319826,0.337315138602028,2.1032208019482,0.0354464727132447,0.338849648212026,11332,"ACOT7","ACOT7",419371,"No"
"ENSGALG00000000653",1311.67034575678,1.82972319979433,0.446791356111532,4.09525201140548,4.21709413203188e-05,0.00241718282847307,6900,"CNTN2","CNTN2",419825,"No"
"ENSGALG00000000654",2.53872528985939,0.153075579512764,2.22591835188852,0.0687696291208936,0.945172993286576,NA,NA,"AC026464.1","TMED6",101750075,"No"
"ENSGALG00000000657",1561.46562549029,0.0968021050435292,0.176856185565902,0.547349275535844,0.584138796724323,0.98684530992598,7014,"TERF2","TERF2",395598,"Transcription Factor"
"ENSGALG00000000660",1933.06975504271,0.0437944974844129,0.138291765858956,0.316681887836179,0.751484993389826,0.99760185705419,80777,"CYB5B","CYB5B",415865,"No"
"ENSGALG00000000667",6.45674755749253,-0.593654455337911,1.36498023536729,-0.434917986323933,0.663621958605538,0.99760185705419,1907,"EDN2","EDN2",419559,"No"
"ENSGALG00000000668",1750.85235614561,0.0197152519167715,0.183774300249334,0.107279700643795,0.914567088133991,1,5929,"RBBP5","RBBP5",419826,"No"
"ENSGALG00000000669",701.080128039856,0.38079052636181,0.302297833639328,1.25965350719692,0.207794384149086,0.780019941747948,2117,"ETV3","ETV3",426718,"Transcription Factor"
"ENSGALG00000000672",121.020974161211,-0.470838303843296,0.472351006217128,-0.996797503648935,0.318862810230952,0.88035077647978,22955,"SCMH1","SCMH1",768916,"No"
"ENSGALG00000000674",168.88849676381,-0.975767893362862,0.4443722063512,-2.19583466161177,0.0281037797475544,0.293784508384718,4642,"MYO1D","MYO1D",419963,"No"
"ENSGALG00000000678",469.229183326211,0.223688498347021,0.378851978885155,0.590437719251903,0.554897228864696,0.981787931601375,163732,"CITED4","CITED4",395465,"No"
"ENSGALG00000000681",1041.89779300134,0.120515037825477,0.402911064754868,0.299110767530792,0.764855530871406,0.99760185705419,5058,"PAK1","PAK1",419083,"No"
"ENSGALG00000000684",348.9380107984,-0.192735118935118,0.312579926656776,-0.616594677068781,0.537502106365415,0.977608246814381,55220,"KLHDC8A","KLHDC8A",419829,"No"
"ENSGALG00000000685",353.919599249622,0.171364671262676,0.273145707963257,0.627374570665878,0.530413732646637,0.97672893020962,9020,"MAP3K14","MAP3K14",419964,"No"
"ENSGALG00000000690",930.730582579106,0.841680934246787,0.367269174370043,2.29172768362735,0.0219213619120348,0.253300467114875,220032,"GDPD4","GDPD4",419084,"No"
"ENSGALG00000000692",160.948412426946,-0.183360041269658,0.284520006004659,-0.64445394840409,0.519281110938714,0.974573836860266,5129,"CDK18","CDK18",771736,"No"
"ENSGALG00000000693",1978.19359827973,0.522040528282624,0.423331922444466,1.23317071216406,0.217512079889469,0.790003695511034,28987,"NOB1","NOB1",415867,"No"
"ENSGALG00000000695",83.1842542841419,0.200126433752818,0.421359438563942,0.474954196908177,0.634819620467081,0.997259583936664,148808,"MFSD4A","MFSD4A",419831,"No"
"ENSGALG00000000699",1304.71807473844,1.0943649670553,0.271008776968185,4.03811632707295,5.38821331354402e-05,0.0029691381205101,11060,"WWP2","WWP2",415868,"No"
"ENSGALG00000000703",165.115975430183,0.143057766774683,0.536133529955707,0.266832344521527,0.789598249520577,0.99760185705419,85414,"SLC45A3","SLC45A3",771751,"No"
"ENSGALG00000000707",3530.57638433319,0.273739271426768,0.283504971810819,0.965553689158697,0.334267558242061,0.890493342219703,5713,"PSMD7","PSMD7",415869,"No"
"ENSGALG00000000708",11787.5731284714,0.0162220551609987,0.248469003133159,0.0652880438060316,0.947944661695046,1,64710,"NUCKS1","NUCKS1",404775,"No"
"ENSGALG00000000712",218.961490701473,-0.303753184667726,0.277408068846906,-1.09496881590477,0.273530298524975,0.846203682103325,8934,"RAB29","NULL",NA,"No"
"ENSGALG00000000713",1797.83185477859,-0.375685668950332,0.227247008613809,-1.65320402341922,0.098289347924902,0.567609391182612,463,"ZFHX3","ZFHX3",395682,"Transcription Factor"
"ENSGALG00000000719",6266.2278437486,0.0745899360027862,0.229978538053903,0.324334334125142,0.745684928493779,0.99760185705419,6146,"RPL22","RPL22",373937,"No"
"ENSGALG00000000720",54.67387282339,0.0194400568304996,0.502928991749848,0.038653681035292,0.969166502965787,1,NA,NA,NA,NA,"No"
"ENSGALG00000000721",455.451473525021,-0.0179286363056317,0.476494914977363,-0.0376260810810194,0.969985812946352,1,254428,"SLC41A1","NULL",NA,"No"
"ENSGALG00000000722",2.45277099260316,2.10643386968479,1.9707249718691,1.0688624236019,0.285131666101661,NA,NA,NA,NA,NA,"No"
"ENSGALG00000000723",974.664269454049,-0.00033301642209319,0.157978097198395,-0.00210799109496157,0.998318067696667,1,23673,"STX12","STX12",769300,"No"
"ENSGALG00000000724",321.614559097418,-0.194320263595264,0.218741869721783,-0.88835422245599,0.374350241351221,0.910891336816299,148811,"PM20D1","PM20D1",419838,"No"
"ENSGALG00000000726",3707.45214818566,0.00869899648758916,0.119000805813173,0.0731003158184177,0.94172629034577,1,1994,"ELAVL1","ELAVL1",395637,"No"
"ENSGALG00000000729",859.749509619779,0.220377620027834,0.164564585238501,1.33915580748097,0.180519955712446,0.740992819281606,5511,"PPP1R8","PPP1R8",419564,"No"
"ENSGALG00000000731",49.766891499638,-1.01420112806489,0.7428460837419,-1.36529107477569,0.172161583071912,0.729323868579088,9473,"THEMIS2","THEMIS2",419565,"No"
"ENSGALG00000000734",1967.9786258536,0.0648751396995463,0.197878464244057,0.327853462717051,0.743022461935283,0.99760185705419,6118,"RPA2","RPA2",419566,"No"
"ENSGALG00000000736",25.5874509034264,0.599731349489761,0.686616337677342,0.873459189040722,0.382412841422751,0.916782428449887,4145,"MATK","MATK",769076,"No"
"ENSGALG00000000737",134.553866684806,-0.445650239145581,0.288306429055149,-1.54575199937818,0.122164473637535,0.627157363154626,27293,"SMPDL3B","SMPDL3B",769013,"No"
"ENSGALG00000000740",479.64600218268,-0.329737722927448,0.259023598276435,-1.27300263420612,0.203017107107073,0.774749164354768,9546,"APBA3","APBA3",420069,"No"
"ENSGALG00000000745",26.9492398144485,-1.17417158175644,0.770193978444781,-1.52451410244389,0.127380336735111,0.64054118443265,115019,"SLC26A9","SLC26A9",428262,"No"
"ENSGALG00000000747",543.615206221077,0.175933928384432,0.210528797957567,0.83567630695299,0.403337027756251,0.93035618097611,26038,"CHD5","CHD5",100857108,"No"
"ENSGALG00000000748",166.009664208219,-0.871005239271054,0.401029505523646,-2.17192308115518,0.029861465197708,0.30618995004263,27134,"TJP3","TJP3",420070,"No"
"ENSGALG00000000751",3781.07685789329,0.0649621195941383,0.193731451202086,0.335320461345095,0.737383360396179,0.99760185705419,405,"ARNT","ARNT",374026,"Transcription Factor"
"ENSGALG00000000755",424.878086675472,-0.183908222460773,0.370818237186734,-0.495952474872917,0.619927941965846,0.994531486159478,55331,"ACER3","ACER3",419087,"No"
"ENSGALG00000000761",1280.62735345707,-0.125407916436382,0.397250114269478,-0.315690070138811,0.752237764447573,0.99760185705419,25987,"TSKU","TSKU",419088,"No"
"ENSGALG00000000764",3084.99211743251,-0.0589862784969508,0.312342883931665,-0.188851040095589,0.850209567314873,0.99760185705419,6746,"SSR2","SSR2",425656,"No"
"ENSGALG00000000769",40.251661886883,0.598387385698946,0.65863263853271,0.908529809625017,0.363598371633895,0.906319017929201,338382,"RAB7B","RAB7B",771782,"No"
"ENSGALG00000000775",30.7378493676245,0.154401365555076,1.28286319335934,0.120356844248338,0.904200476126146,1,1520,"CTSS","CTSS",425657,"No"
"ENSGALG00000000776",1656.65830905892,-0.301356439724329,0.175579803313009,-1.71635025235275,0.086097955902604,0.536215778037357,27154,"BRPF3","BRPF3",421182,"No"
"ENSGALG00000000777",1935.66965266187,0.0757768075109907,0.147508122130281,0.513712780127889,0.6074528153847,0.993491582102552,2140,"EYA3","EYA3",395717,"No"
"ENSGALG00000000783",7.64784668931348,0.55294873731501,1.18364635521438,0.467157048115831,0.640387521251455,0.997259583936664,5724,"PTAFR","PTAFR",428209,"No"
"ENSGALG00000000784",782.995986259475,0.215751497567222,0.13946666146736,1.54697542263687,0.121869172237765,0.626275150649214,23396,"PIP5K1C","PIP5K1C",420072,"No"
"ENSGALG00000000785",437.149865156435,-0.300157595720153,0.38306664358654,-0.78356495076122,0.433295428447357,0.943829616768,3373,"HYAL1","HYAL1",426739,"No"
"ENSGALG00000000786",2.31554593060004,0.802984150639453,1.95818181739339,0.410066186656934,0.68175739609932,NA,1510,"CTSE","CTSE",771791,"No"
"ENSGALG00000000787",3146.93593411826,0.12240906523357,0.117482094489594,1.04193805673436,0.297440398489884,0.865594503128141,9785,"DHX38","DHX38",415875,"No"
"ENSGALG00000000788",1.62371918048527,2.71527946261588,2.91425411313726,0.931723644268212,0.351479363891363,NA,553,"AVPR1B","AVPR1B",428263,"No"
"ENSGALG00000000790",2585.49486356263,0.0974934412101707,0.22736234452985,0.428802057841953,0.668067281171347,0.99760185705419,22826,"DNAJC8","DNAJC8",419569,"No"
"ENSGALG00000000791",971.735355445204,-0.028630230533707,0.229373126899283,-0.124819463032732,0.900666478622795,0.999904148208282,653820,"FAM72B","FAM72A",419841,"No"
"ENSGALG00000000793",1578.08185298179,0.0880944034745013,0.36216560414208,0.243243429157732,0.807816825332313,0.99760185705419,6944,"VPS72","VPS72",425660,"No"
"ENSGALG00000000795",72.0883696133424,-0.350651614094005,0.687298958073397,-0.510187902913362,0.60991982637423,0.994239852911043,126321,"MFSD12","MFSD12",420074,"No"
"ENSGALG00000000802",982.889153799024,-0.0722900540247985,0.372261296520994,-0.194191700024667,0.846025781589984,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000000803",3.12892012346816,-1.18678065097596,3.68653947197741,-0.321922675722604,0.747511274147171,NA,NA,NA,NA,NA,"No"
"ENSGALG00000000806",45.2013174292133,-0.231502753658347,0.909796079805568,-0.254455650883681,0.799143562154368,0.99760185705419,645191,"LINGO3","LINGO3",420075,"No"
"ENSGALG00000000808",14.510882821228,-0.0405805147467454,0.897761948813795,-0.0452018653724009,0.963946407419676,1,NA,NA,NA,NA,"No"
"ENSGALG00000000811",2719.44402895973,-0.044209312016416,0.128801283693252,-0.343236579238629,0.73142048806105,0.99760185705419,9798,"IST1","IST1",415877,"No"
"ENSGALG00000000812",6077.26145573916,-0.179986513272248,0.262644692226845,-0.685285172703183,0.493163986375378,0.966825583929824,4946,"OAZ1","OAZ1",395746,"No"
"ENSGALG00000000814",5835.97604396033,-0.0441107547776758,0.212405129505929,-0.207672737849038,0.835484505627693,0.99760185705419,10236,"HNRNPR","HNRNPR",419570,"No"
"ENSGALG00000000816",797.836666420229,-0.289905942265088,0.321641955339236,-0.901331239450165,0.367412228769882,0.908330598307159,23380,"SRGAP2","SRGAP2",419843,"No"
"ENSGALG00000000817",774.995153484922,0.000823860266114292,0.237671518802029,0.00346638196392616,0.997234232887958,1,55565,"ZNF821","ZNF821",415878,"Transcription Factor"
"ENSGALG00000000818",73.5702440813391,-2.86178070632016,0.757889098573163,-3.77598874519752,0.000159374187416625,0.00705622305501526,NA,NA,NA,NA,"No"
"ENSGALG00000000820",59.2899584742242,-0.0413708422151428,0.693370663338107,-0.0596662714513625,0.952421435337227,1,NA,NA,NA,NA,"No"
"ENSGALG00000000824",11.5322849520739,-2.3086293626881,1.11116786048606,-2.07766031108768,0.0377406570090958,0.349546024620519,NA,NA,NA,NA,"No"
"ENSGALG00000000830",124.664728508805,0.0850805335235539,0.581263264813866,0.146371771061085,0.883627910707866,0.99766044474702,NA,NA,NA,NA,"No"
"ENSGALG00000000835",1483.78378105069,0.0419496317585683,0.155281153396282,0.270152757376238,0.78704273591012,0.99760185705419,55111,"PLEKHJ1","PLEKHJ1",428324,"No"
"ENSGALG00000000836",189.240749154936,0.282241097236083,0.35939490088772,0.785323043089749,0.432264188693857,0.943284203219543,5993,"RFX5","NULL",100857912,"Transcription Factor"
"ENSGALG00000000838",336.867619089748,-0.130721337403662,0.345032708033738,-0.37886650847861,0.704786995754893,0.99760185705419,5612,"THAP12","THAP12",428122,"Transcription Factor"
"ENSGALG00000000839",130.160387945056,-1.28765898351254,0.615633431819108,-2.09160015840546,0.0364742983554175,0.341534093219218,7481,"WNT11","WNT11",395562,"No"
"ENSGALG00000000843",1399.45722813708,0.32953432686805,0.297490411572656,1.10771411127504,0.267985303121194,0.840363617366621,84444,"DOT1L","DOT1L",420078,"No"
"ENSGALG00000000845",119.978070088654,-0.13105505391041,0.421368163145132,-0.311022676540634,0.755783382608751,0.99760185705419,7405,"UVRAG","UVRAG",419091,"No"
"ENSGALG00000000847",909.089663365926,-0.120871904724069,0.254926572835649,-0.474143999111442,0.635397224525735,0.997259583936664,84253,"GARNL3","GARNL3",417087,"No"
"ENSGALG00000000848",1553.41634420589,0.0247377299833064,0.35427307838029,0.0698267282865677,0.94433157299968,1,164,"AP1G1","AP1G1",415880,"No"
"ENSGALG00000000853",497.386203155331,-0.214790703030946,0.177885172437929,-1.2074682790433,0.227251854113501,0.800660338814332,29988,"SLC2A8","SLC2A8",378802,"No"
"ENSGALG00000000855",1403.35115082798,0.317765414775596,0.192087752095594,1.65427212984125,0.0980722330529254,0.566946500072862,10269,"ZMPSTE24","ZMPSTE24",419572,"No"
"ENSGALG00000000856",1254.46833546979,0.050855260033318,0.18162765959041,0.279997331617894,0.779479552105502,0.99760185705419,1939,"EIF2D","EIF2D",419845,"No"
"ENSGALG00000000857",2352.72320012253,0.0766568399156626,0.277732752391352,0.276009362437909,0.782540875270329,0.99760185705419,4836,"NMT1","NMT1",419966,"No"
"ENSGALG00000000862",1354.77719183065,0.232293827352476,0.256320731650743,0.906262345056797,0.364797011016761,0.906459920805477,6018,"RLF","RLF",419573,"Transcription Factor"
"ENSGALG00000000863",357.131225449595,-0.169838410137893,0.296266981953181,-0.573261350347614,0.566467750367963,0.984203183382877,8444,"DYRK3","DYRK3",419846,"No"
"ENSGALG00000000864",775.981764333714,0.26384958623035,0.163036966330547,1.61834209853618,0.105588892808741,0.587760264875402,26190,"FBXW2","FBXW2",417088,"No"
"ENSGALG00000000866",211.47890474871,-2.17476497741447,0.461451645801318,-4.71287728021417,2.44243301399962e-06,0.000254528104363674,8991,"SELENBP1","SELENBP1",425664,"No"
