"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","allZero"
"ENSGALG00000034274",0.712750550825684,1,-232.66304953328,-234.529567834507,13,7,251.036382821799,0,0,0,FALSE
"ENSGALG00000048109",0.982769713660437,1,-143.471862892091,-144.007449929161,13,7,13.9626479821089,0,0,0,FALSE
"ENSGALG00000019397",0.757517947602611,1,-267.203375515222,-268.902258869778,13,7,648.828364435629,0,0,0,FALSE
"ENSGALG00000052352",0.899117119789969,1,-62.7931638646863,-63.899598042291,13,7,1.32136984435749,0,0,0,FALSE
"ENSGALG00000043058",0.687411450000354,1,-270.671138162938,-272.631472026919,13,7,683.257047136679,0,0,0,FALSE
"ENSGALG00000048481",0.995434614360998,1,-58.6222977110441,-58.949191188322,13,7,1.59398552230572,0,0,0,FALSE
"ENSGALG00000023584",0.459477624954404,1,-177.078346461463,-179.920452032486,13,7,37.145033518472,0,0,0,FALSE
"ENSGALG00000048222",0.720063770633228,1,-101.261264614451,-103.100609419618,13,7,5.67709603306408,0,0,0,FALSE
"ENSGALG00000029379",0.999408616926158,1,-315.705854674764,-315.864526067489,13,7,1708.93674082842,0,0,0,FALSE
"ENSGALG00000032659",0.51663284139744,1,-301.459786786321,-304.066949751814,13,7,1280.9106957983,0,0,0,FALSE
"ENSGALG00000052308",0.667969529072364,1,-51.7686149163758,-53.8007855072876,13,7,0.927900274681112,0,0,0,FALSE
"ENSGALG00000008539",0.0314896477053104,0.215314868420807,-298.030361294843,-304.949760000315,13,7,1843.2372389449,0,0,0,FALSE
"ENSGALG00000008551",0.781070037702791,1,-285.477627943569,-287.086473540751,13,7,1067.0167539502,0,0,0,FALSE
"ENSGALG00000054568",0.88354704341069,1,-21.6045749938847,-22.7857341005461,13,7,3.03602085605878,0,0,0,FALSE
"ENSGALG00000023576",0.194002676663656,0.702231512898119,-243.462076737217,-247.788991664745,13,7,279.568842684673,0,0,0,FALSE
"ENSGALG00000008554",4.98806988579388e-05,0.00104660921982397,-117.145067145399,-131.87266495928,13,7,17.3944979634631,0,0,0,FALSE
"ENSGALG00000040038",0.375743328619127,0.961553483149969,-184.400942625063,-187.620952426783,13,7,37.7525229849864,0,0,0,FALSE
"ENSGALG00000033664",0.68772724900763,1,-130.667535647348,-132.626702303932,13,7,11.0744963963259,0,0,0,FALSE
"ENSGALG00000000003",0.665722036646791,1,-223.655110476425,-225.695587209279,13,7,183.165683116657,0,0,0,FALSE
"ENSGALG00000030705",0.0845645254348746,0.421396581214257,-301.430065745301,-306.992980136203,13,7,2368.53246202335,0,0,0,FALSE
"ENSGALG00000038467",0.424332185346314,1,-262.365153232402,-265.36005982564,13,7,431.536452359927,0,0,0,FALSE
"ENSGALG00000032156",0.861875776156778,1,-255.829658273216,-257.108856511496,13,7,408.270928294523,0,0,0,FALSE
"ENSGALG00000051829",0.229704617562635,0.766258300919193,-203.467768368297,-207.525928978912,13,7,59.5122018945181,0,0,0,FALSE
"ENSGALG00000051043",0.923227979912633,1,-240.660607280076,-241.6412306643,13,7,182.608586935729,0,0,0,FALSE
"ENSGALG00000041251",0.381091258649227,0.965316496080106,-234.444834589213,-237.639150643051,13,7,211.738161342967,0,0,0,FALSE
"ENSGALG00000008635",3.12342388283438e-07,1.10535539805696e-05,-258.968778239749,-279.385300116381,13,7,413.457325256065,0,0,0,FALSE
"ENSGALG00000019384",0.0739120217232169,0.384750483016041,-239.557416291698,-245.310976298672,13,7,246.477607700292,0,0,0,FALSE
"ENSGALG00000040023",0.928272345796645,1,-265.741994542603,-266.694223884303,13,7,517.781620525399,0,0,0,FALSE
"ENSGALG00000047054",0.488546427207222,1,-47.1858453035363,-49.9066314481129,13,7,0.929484400586313,0,0,0,FALSE
"ENSGALG00000039861",0.000637088404379305,0.00957252322851278,-317.542722056354,-329.30770704613,13,7,1451.5201726424,0,0,0,FALSE
"ENSGALG00000033997",0.812663399051671,1,-244.25508379693,-245.739840456348,13,7,213.329191388927,0,0,0,FALSE
"ENSGALG00000039403",0.153506092099748,0.613955112323152,-146.749081353505,-151.437120631727,13,7,13.344748275214,0,0,0,FALSE
"ENSGALG00000008740",0.2879414091145,0.854426976334743,-253.957057177675,-257.642285743966,13,7,487.684518915477,0,0,0,FALSE
"ENSGALG00000050462",0.943224089043207,1,-58.5928348433339,-59.4550217978254,13,7,1.6814114972321,0,0,0,FALSE
"ENSGALG00000040954",0.76289542058561,1,-268.93421134162,-270.612681867249,13,7,324.514468334882,0,0,0,FALSE
"ENSGALG00000031527",0.337961343085083,0.920579906728918,-240.978526325739,-244.387764051549,13,7,392.571570074488,0,0,0,FALSE
"ENSGALG00000008761",0.75072874581039,1,-146.824488533514,-148.5490392851,13,7,75.9466715781947,0,0,0,FALSE
"ENSGALG00000054326",0.881317147640878,1,-159.632248814204,-160.823785989897,13,7,17.9269499533601,0,0,0,FALSE
"ENSGALG00000008797",0.983695207603109,1,-293.521007838539,-294.045399479742,13,7,1688.50477848572,0,0,0,FALSE
"ENSGALG00000008805",0.128931893933319,0.551752840955732,-137.279743017479,-142.229685434599,13,7,21.3969182115057,0,0,0,FALSE
"ENSGALG00000008814",0.864384632560691,1,-53.5863386981713,-54.8544823733158,13,7,0.798054733716047,0,0,0,FALSE
"ENSGALG00000008821",0.511822800341494,1,-305.278014636985,-307.904412909233,13,7,1216.77270811327,0,0,0,FALSE
"ENSGALG00000008823",0.83913683785287,1,-168.078610981071,-169.455156937869,13,7,21.7847780387211,0,0,0,FALSE
"ENSGALG00000008836",0.00278746268923496,0.0324715594481839,-262.433463989673,-272.425530187863,13,7,880.403152023905,0,0,0,FALSE
"ENSGALG00000008926",5.1872772761305e-05,0.00107191638817941,-223.999143457536,-238.681893165326,13,7,178.196516982721,0,0,0,FALSE
"ENSGALG00000054487",0.000208593676145757,0.00357820527244108,-194.224911955454,-207.300856041879,13,7,53.8640691414458,0,0,0,FALSE
"ENSGALG00000008941",7.48656365787252e-10,4.53026531242593e-08,-248.032783037974,-275.016929318067,13,7,231.471007106663,0,0,0,FALSE
"ENSGALG00000008953",0.177951186324587,0.667316948717202,-203.000880579496,-207.462414051198,13,7,63.7273642384552,0,0,0,FALSE
"ENSGALG00000040114",0.112833044926334,0.508523102832717,-281.642172814814,-286.788804049215,13,7,768.476739829543,0,0,0,FALSE
"ENSGALG00000008975",0.00573271826122958,0.0578611515170203,-259.509537144402,-268.613572714404,13,7,629.916544225906,0,0,0,FALSE
"ENSGALG00000028069",0.0785173484750593,0.400032353006552,-127.563350374035,-133.231591277856,13,7,8.69283517374193,0,0,0,FALSE
"ENSGALG00000009002",2.67380123927448e-05,0.000614870246074403,-185.839824450644,-201.279147435696,13,7,128.013614429489,0,0,0,FALSE
"ENSGALG00000009023",0.600059956232901,1,-263.244272095956,-265.52912334085,13,7,543.827592898805,0,0,0,FALSE
"ENSGALG00000009029",0.368777952966559,0.953627540152885,-247.684888456039,-250.938742909065,13,7,308.373238307579,0,0,0,FALSE
"ENSGALG00000009066",0.82517466902801,1,-148.329548335285,-149.763743846782,13,7,12.9038743525503,0,0,0,FALSE
"ENSGALG00000047004",0.990979559950194,1,-36.3262856400206,-36.7459135809374,13,7,0.688838602623046,0,0,0,FALSE
"ENSGALG00000009104",0.827276112348022,1,-255.714455391884,-257.140062055142,13,7,445.163991906777,0,0,0,FALSE
"ENSGALG00000009110",0.205518910523409,0.726445431335736,-272.031319049249,-276.267337601559,13,7,554.659819354299,0,0,0,FALSE
"ENSGALG00000009134",0.966554568713829,1,-237.170194459212,-237.864441751722,13,7,160.847989633665,0,0,0,FALSE
"ENSGALG00000032986",0.265556964351757,0.82348727996503,-206.787256178303,-210.608035478784,13,7,64.1267816014975,0,0,0,FALSE
"ENSGALG00000034574",0.129603981482463,0.55343896716861,-99.1335564044394,-104.075772223859,13,7,3.9587267803048,0,0,0,FALSE
"ENSGALG00000030173",0.0994781172900492,0.46721775352386,-172.101993856942,-177.431880445358,13,7,73.087765879356,0,0,0,FALSE
"ENSGALG00000037206",0.637409056766675,1,-247.218982031242,-249.364302855442,13,7,342.024505237153,0,0,0,FALSE
"ENSGALG00000028180",0.880337095074775,1,-64.0849605119567,-65.281035802619,13,7,1.19341631574564,0,0,0,FALSE
"ENSGALG00000043437",0.155863418376056,0.619054302824256,-307.79963637318,-312.464524391283,13,7,2748.8399285794,0,0,0,FALSE
"ENSGALG00000036883",0.00918176732744049,0.0841741130897207,-227.045014423792,-235.558893672074,13,7,112.070945783245,0,0,0,FALSE
"ENSGALG00000043287",2.66672517296169e-07,9.59047410073241e-06,-191.540748044074,-212.1315202227,13,7,74.6874196600164,0,0,0,FALSE
"ENSGALG00000033295",0.0119044275014618,0.102708272311882,-180.833023921725,-189.017545851,13,7,46.6575815808465,0,0,0,FALSE
"ENSGALG00000031934",0.270496547487916,0.829468540683241,-263.051602158093,-266.841720027596,13,7,563.98783520295,0,0,0,FALSE
"ENSGALG00000040557",0.961298062407048,1,-53.1153414435416,-53.8516087974781,13,7,2.168735178826,0,0,0,FALSE
"ENSGALG00000038090",0.581516666391348,1,-39.4722732990605,-41.8272426228703,13,7,2.60322182307314,0,0,0,FALSE
"ENSGALG00000055139",0.376736518270164,0.961823057089624,-43.2358138024062,-46.4510330427695,13,7,0.928776416501138,0,0,0,FALSE
"ENSGALG00000026838",0.250149305474898,0.799846201275012,-284.236110151439,-288.155532836035,13,7,993.103952529728,0,0,0,FALSE
"ENSGALG00000009424",0.851510398219722,1,-246.705556191686,-248.029727309089,13,7,211.54802320797,0,0,0,FALSE
"ENSGALG00000053114",0.635175098463585,1,-166.979255134793,-169.132873430357,13,7,27.8571801703245,0,0,0,FALSE
"ENSGALG00000029796",0.667296268458506,1,-143.607939783147,-145.642598441362,13,7,11.5177212919442,0,0,0,FALSE
"ENSGALG00000009435",0.994654589501634,1,-41.8784283627825,-42.2246053964124,13,7,0.584182986528429,0,0,0,FALSE
"ENSGALG00000009439",0.972722909209925,1,-205.359397367801,-205.999639501902,13,7,82.222618323022,0,0,0,FALSE
"ENSGALG00000009440",0.993025702589253,1,-262.001996931161,-262.383568095693,13,7,593.660698394423,0,0,0,FALSE
"ENSGALG00000009443",0.79940388805301,1,-263.800521112123,-265.337912909889,13,7,327.313410787168,0,0,0,FALSE
"ENSGALG00000009446",0.829171395627676,1,-100.428959450515,-101.846794308721,13,7,4.98301585027387,0,0,0,FALSE
"ENSGALG00000009448",0.677023458235827,1,-298.102796469161,-300.101514312387,13,7,2075.23641435693,0,0,0,FALSE
"ENSGALG00000009454",0.0244066784914984,0.178666560550895,-227.525893681709,-234.782151366743,13,7,396.679064113703,0,0,0,FALSE
"ENSGALG00000009480",0.0982652937935549,0.463732674729765,-256.159875107968,-261.50748463538,13,7,263.895944499301,0,0,0,FALSE
"ENSGALG00000009485",0.489252781847472,1,-194.221167555729,-196.939055557197,13,7,72.8031880400919,0,0,0,FALSE
"ENSGALG00000009488",0.36194909840707,0.946652532048585,-136.921985495516,-140.209455306984,13,7,16.1227263308864,0,0,0,FALSE
"ENSGALG00000009492",0.773710567935778,1,-255.854363245499,-257.491529872807,13,7,495.048290056165,0,0,0,FALSE
"ENSGALG00000009494",0.51861418873865,1,-278.408690965794,-281.007955649937,13,7,1220.06600920315,0,0,0,FALSE
"ENSGALG00000009505",0.0849782045950376,0.422745108717738,-265.603037765136,-271.159000872418,13,7,750.695843402787,0,0,0,FALSE
"ENSGALG00000009514",0.594605638350452,1,-243.982954336147,-246.288360741281,13,7,172.484172277046,0,0,0,FALSE
"ENSGALG00000052013",0.399066630388828,0.983384483223617,-72.7364364941638,-75.8461386142354,13,7,3.31372181246792,0,0,0,FALSE
"ENSGALG00000009523",0.968945243636788,1,-138.069712737536,-138.743711323396,13,7,15.8022231320318,0,0,0,FALSE
"ENSGALG00000009530",2.98376061623725e-14,3.50344872356864e-12,-209.082871853413,-246.848462776722,13,7,137.096017448228,0,0,0,FALSE
"ENSGALG00000009532",0.479388225599045,1,-298.429781552532,-301.188348660447,13,7,1397.90645067876,0,0,0,FALSE
"ENSGALG00000009540",0.735093051996644,1,-275.232708853281,-277.015992969693,13,7,617.047570589386,0,0,0,FALSE
"ENSGALG00000009544",0.257162572870954,0.811875430377851,-274.560233207389,-278.434171365176,13,7,675.482831148835,0,0,0,FALSE
"ENSGALG00000009547",0.928899378743673,1,-272.265779604403,-273.214417701079,13,7,913.133848042407,0,0,0,FALSE
"ENSGALG00000047978",0.745552478676034,1,-53.3329198096775,-55.0769689876875,13,7,0.897356613205447,0,0,0,FALSE
"ENSGALG00000009556",1.44876813304844e-07,5.53591788770449e-06,-287.487277959891,-308.74929218923,13,7,560.270641968098,0,0,0,FALSE
"ENSGALG00000009572",0.0167764039072461,0.134187349431646,-283.134080599006,-290.878551508103,13,7,509.937415836634,0,0,0,FALSE
"ENSGALG00000009577",0.146874037945306,0.597620112907729,-224.351358856571,-229.106233933965,13,7,155.93298714446,0,0,0,FALSE
"ENSGALG00000009586",0.951756553346073,1,-182.168662670045,-182.974347324758,13,7,29.2576068260156,0,0,0,FALSE
"ENSGALG00000048820",0.58519042395655,1,-35.0601430719272,-37.4011657846408,13,7,1.81583123232337,0,0,0,FALSE
"ENSGALG00000009595",0.538070224718367,1,-301.151409148903,-303.673848097978,13,7,1754.02557763087,0,0,0,FALSE
"ENSGALG00000009596",0.405529373124589,0.989067630540417,-141.778375554705,-144.858276196526,13,7,11.6994774530096,0,0,0,FALSE
"ENSGALG00000009601",0.0987144219225076,0.464985839714681,-297.96715510502,-303.308178615697,13,7,1163.14767908033,0,0,0,FALSE
"ENSGALG00000009603",0.271300988822383,0.83046390417083,-135.028681235033,-138.813847584604,13,7,10.8340092428796,0,0,0,FALSE
"ENSGALG00000009604",0.00113823806316362,0.0156562923660908,-225.834198426936,-236.908284021864,13,7,194.563429570886,0,0,0,FALSE
"ENSGALG00000009638",0.175601362049593,0.663783418180365,-176.582916181434,-181.065017141591,13,7,28.0302648521701,0,0,0,FALSE
"ENSGALG00000046889",0.997730198925618,1,-46.1658712650365,-46.4202539000764,13,7,0.720486070110308,0,0,0,FALSE
"ENSGALG00000033074",0.857270836243907,1,-284.041154582853,-285.340466854666,13,7,590.50469582341,0,0,0,FALSE
"ENSGALG00000028849",0.745514980847498,1,-356.001292577228,-357.745482796148,13,7,5933.26773720782,0,0,0,FALSE
"ENSGALG00000009698",0.665118950295328,1,-321.800740731155,-323.843446534289,13,7,1240.92273770747,0,0,0,FALSE
"ENSGALG00000008497",0.914289237868454,1,-340.325895945006,-341.354888119544,13,7,2509.82072976283,0,0,0,FALSE
"ENSGALG00000009730",0.968150563117208,1,-48.048543421432,-48.7293609476033,13,7,1.63352571945985,0,0,0,FALSE
"ENSGALG00000009739",4.36830948326953e-05,0.000935388008917497,-220.545311009698,-235.424717305188,13,7,138.233326243283,0,0,0,FALSE
"ENSGALG00000009743",0.91510445536923,1,-267.998092605548,-269.022767085062,13,7,749.752081681057,0,0,0,FALSE
"ENSGALG00000009747",0.747233827183983,1,-254.361174221097,-256.098896298467,13,7,649.582866117325,0,0,0,FALSE
"ENSGALG00000009755",3.27640388431939e-08,1.48190410380058e-06,-317.755647797646,-340.645055982932,13,7,1746.18247505624,0,0,0,FALSE
"ENSGALG00000049770",0.96579935901238,1,-49.4267010885021,-50.1271862818171,13,7,0.732852985478914,0,0,0,FALSE
"ENSGALG00000009759",0.0412050524917487,0.259256800513073,-180.590929107889,-187.149760159535,13,7,33.5432302882749,0,0,0,FALSE
"ENSGALG00000052108",0.999912592275554,1,-46.0851498675259,-46.1674661834852,13,7,0.8933098448268,0,0,0,FALSE
"ENSGALG00000019361",0.0703834242986089,0.373958079956349,-115.287980432297,-121.110282153235,13,7,6.39163840583536,0,0,0,FALSE
"ENSGALG00000030024",0.817665903381019,1,-291.500310701317,-292.964963974797,13,7,1456.35058169782,0,0,0,FALSE
"ENSGALG00000009795",0.622264848902599,1,-277.270846242762,-279.47252047728,13,7,909.467676468507,0,0,0,FALSE
"ENSGALG00000018237",0.978420430443356,1,-141.920488263771,-142.504649643847,13,7,10.70707152033,0,0,0,FALSE
"ENSGALG00000009805",4.29823064002218e-05,0.000923962932410796,-213.619992559902,-228.517889877388,13,7,105.800935962717,0,0,0,FALSE
"ENSGALG00000040567",0.263340951579346,0.821723877420242,-118.122687399382,-121.957368832773,13,7,6.91926618503418,0,0,0,FALSE
"ENSGALG00000009815",0.548883509895079,1,-237.257752377089,-239.738024520621,13,7,313.383866355336,0,0,0,FALSE
"ENSGALG00000009825",8.00992850772374e-24,3.64143672928056e-21,-294.399254438178,-355.133404538512,13,7,1725.16504266362,0,0,0,FALSE
"ENSGALG00000027682",0.521589821810283,1,-229.830930715623,-232.41836048741,13,7,339.308876362662,0,0,0,FALSE
"ENSGALG00000049865",0.906355989939251,1,-372.431819772777,-373.501956592749,13,7,7625.17599263395,0,0,0,FALSE
"ENSGALG00000025464",0.781698917567188,1,-168.763502010757,-170.369918704364,13,7,25.6728688134406,0,0,0,FALSE
"ENSGALG00000009835",0.975406655556787,1,-321.540296114175,-322.155005939628,13,7,2070.55051199154,0,0,0,FALSE
"ENSGALG00000009840",0.701359765454874,1,-251.218435104988,-253.127177001215,13,7,497.311625031636,0,0,0,FALSE
"ENSGALG00000009842",0.124200811680915,0.539461144317152,-275.039801371381,-280.045167215885,13,7,851.117303027514,0,0,0,FALSE
"ENSGALG00000009856",0.906956171515357,1,-290.856332414929,-291.923408913451,13,7,1663.1820812849,0,0,0,FALSE
"ENSGALG00000009859",0.846769085541324,1,-205.03765719658,-206.382054344555,13,7,110.110210860632,0,0,0,FALSE
"ENSGALG00000039209",2.09020128812042e-16,3.46348306900702e-14,-225.375346095195,-268.354236429731,13,7,154.688698794482,0,0,0,FALSE
"ENSGALG00000009873",0.36763951588871,0.952821022760828,-256.21746151662,-259.476889630521,13,7,522.858190473411,0,0,0,FALSE
"ENSGALG00000026661",0.213765225613024,0.738802621855539,-237.087868919916,-241.261384349521,13,7,232.497381033824,0,0,0,FALSE
"ENSGALG00000009875",0.700650252824167,1,-275.649686591599,-277.561055274413,13,7,445.415018206253,0,0,0,FALSE
"ENSGALG00000019358",0.0849557868214581,0.422745108717738,-306.620752612873,-312.17709162691,13,7,1167.27213457794,0,0,0,FALSE
"ENSGALG00000009879",0.255038689635051,0.8079035138877,-262.571299993001,-266.458906686315,13,7,551.397538777316,0,0,0,FALSE
"ENSGALG00000009885",0.183315737286369,0.678394494278298,-226.982600686386,-231.3980347442,13,7,202.593785362332,0,0,0,FALSE
"ENSGALG00000009895",0.113968420550142,0.511689059598386,-260.025862011389,-265.157826642448,13,7,354.941708320601,0,0,0,FALSE
"ENSGALG00000033879",0.938076237782642,1,-333.839027219591,-334.73334018312,13,7,4422.9232370402,0,0,0,FALSE
"ENSGALG00000009901",0.993829227559163,1,-257.34974354483,-257.714556955211,13,7,336.01858251911,0,0,0,FALSE
"ENSGALG00000009905",0.630525762036844,1,-249.924176762745,-252.095079885096,13,7,528.451502669701,0,0,0,FALSE
"ENSGALG00000009927",0.264998372896587,0.823161042089409,-330.568309228207,-334.392584159406,13,7,3604.36857341756,0,0,0,FALSE
"ENSGALG00000009934",0.148453500446229,0.601893565724135,-306.480875864873,-311.219598246499,13,7,2957.86444322705,0,0,0,FALSE
"ENSGALG00000009940",0.121398816505787,0.53237719926975,-309.698889897202,-314.73797076035,13,7,2343.26466628174,0,0,0,FALSE
"ENSGALG00000053128",0.715277963351395,1,-52.4451995847822,-54.3023334189527,13,7,0.935626057623088,0,0,0,FALSE
"ENSGALG00000049477",0.106114674806908,0.48749266230424,-127.072338542089,-132.308565008631,13,7,10.0367831618843,0,0,0,FALSE
"ENSGALG00000009942",0.0135908519937207,0.11339567334055,-270.80011392944,-278.815396232451,13,7,796.885073554912,0,0,0,FALSE
"ENSGALG00000009945",5.21939338484936e-06,0.000145046778547616,-234.078756528885,-251.363903324961,13,7,168.261328887098,0,0,0,FALSE
"ENSGALG00000019355",0.944983451811181,1,-307.067831785881,-307.918723820297,13,7,3459.35940353189,0,0,0,FALSE
"ENSGALG00000029135",0.190753958395813,0.694214271793535,-295.290760980892,-299.644138510191,13,7,1425.47284126378,0,0,0,FALSE
"ENSGALG00000009966",0.904885452649284,1,-245.074780715691,-246.152381676874,13,7,154.579266252119,0,0,0,FALSE
"ENSGALG00000009975",0.477512864001599,1,-354.375072582169,-357.141424433336,13,7,8286.11248430861,0,0,0,FALSE
"ENSGALG00000047495",0.0282271764541597,0.19891408526719,-82.8957401026453,-89.9602736519388,13,7,8.42485499143072,0,0,0,FALSE
"ENSGALG00000009959",0.0125776745304437,0.106955476942334,-261.123923732927,-269.238274843965,13,7,396.778774887916,0,0,0,FALSE
